skill_id,job_id,skill
1577,353,SwiftUI
1578,353,Xcode
1579,353,REST APIs
1580,353,Swift
1581,353,UIKit
1582,354,Tableau
1583,354,SQL
1584,354,R
1585,354,Python
1586,354,Excel
1587,354,Statistics
1588,355,React
1589,355,TypeScript
1590,355,Git
1591,355,GraphQL
1592,355,CSS
1593,356,SwiftUI
1594,356,UIKit
1595,356,Git
1596,356,Xcode
1597,357,Python
1598,357,Spark
1599,357,dbt
1600,357,AWS
1601,357,Airflow
1602,357,SQL
1603,358,GCP
1604,358,Networking
1605,358,Azure
1606,358,Docker
1607,358,Terraform
1608,358,Kubernetes
1609,359,dbt
1610,359,Snowflake
1611,359,AWS
1612,359,Spark
1613,359,Airflow
1614,360,AWS
1615,360,Kafka
1616,360,Snowflake
1617,360,dbt
1618,360,Spark
1619,361,Docker
1620,361,TensorFlow
1621,361,PyTorch
1622,361,Python
1623,362,Python
1624,362,Linux
1625,362,Terraform
1626,363,Python
1627,363,Java
1628,363,Kafka
1629,363,AWS
1630,363,Docker
1631,364,Python
1632,364,AWS
1633,364,Linux
1634,364,Kubernetes
1635,365,Agile
1636,365,SQL
1637,365,Analytics
1638,365,Jira
1639,366,Jira
1640,366,Roadmapping
1641,366,Agile
1642,367,JavaScript
1643,367,React
1644,367,Git
1645,367,Vue.js
1646,368,CSS
1647,368,TypeScript
1648,368,Vue.js
1649,369,SIEM
1650,369,Python
1651,369,AWS
1652,369,Network Security
1653,370,R
1654,370,Tableau
1655,370,Statistics
1656,370,Excel
1657,370,Python
1658,371,SwiftUI
1659,371,Xcode
1660,371,Agile
1661,371,REST APIs
1662,371,Git
1663,371,UIKit
1664,372,Redis
1665,372,Java
1666,372,AWS
1667,372,Python
1668,372,Kafka
1669,373,Git
1670,373,React
1671,373,Kubernetes
1672,373,Java
1673,373,Python
1674,374,Network Security
1675,374,Linux
1676,374,Python
1677,374,AWS
1678,375,PostgreSQL
1679,375,Redis
1680,375,Python
1681,375,Java
1682,376,Spark
1683,376,Kafka
1684,376,AWS
1685,376,Python
1686,377,Java
1687,377,Python
1688,377,PostgreSQL
1689,377,Redis
1690,377,Docker
1691,378,DAX
1692,378,Excel
1693,378,Python
1694,378,SQL
1695,379,React
1696,379,Git
1697,379,Python
1698,379,SQL
1699,380,Penetration Testing
1700,380,SIEM
1701,380,Python
1702,380,AWS
1703,381,Network Security
1704,381,SIEM
1705,381,AWS
1706,381,Linux
1707,381,Penetration Testing
1708,381,Python
1709,382,Linux
1710,382,AWS
1711,382,CI/CD
1712,382,Python
1713,382,Kubernetes
1714,383,Kubernetes
1715,383,Java
1716,383,SQL
1717,383,Python
1718,384,Go
1719,384,Docker
1720,384,Python
1721,384,Redis
1722,384,PostgreSQL
1723,385,Airflow
1724,385,AWS
1725,385,Python
1726,385,Snowflake
1727,385,Kafka
1728,385,Spark
1729,386,REST APIs
1730,386,Xcode
1731,386,Swift
1732,386,Agile
1733,387,Python
1734,387,SQL
1735,387,TensorFlow
1736,387,Docker
1737,388,Networking
1738,388,Kubernetes
1739,388,Azure
1740,388,Docker
1741,388,AWS
1742,388,Terraform
1743,389,Spark
1744,389,SQL
1745,389,dbt
1746,389,AWS
1747,390,AWS
1748,390,SQL
1749,390,TensorFlow
1750,390,Python
1751,391,AWS
1752,391,Snowflake
1753,391,dbt
1754,391,Python
1755,391,Spark
1756,391,Kafka
1757,392,Docker
1758,392,Java
1759,392,Git
1760,392,AWS
1761,393,Networking
1762,393,Docker
1763,393,Kubernetes
1764,393,Azure
1765,394,SQL
1766,394,Git
1767,394,Docker
1768,394,Python
1769,394,AWS
1770,395,React
1771,395,Java
1772,395,Kubernetes
1773,395,Docker
1774,395,Git
1775,395,Python
1776,396,AWS
1777,396,Git
1778,396,Kubernetes
1779,397,CSS
1780,397,Git
1781,397,JavaScript
1782,397,TypeScript
1783,397,Vue.js
1784,397,React
1785,398,SQL
1786,398,Analytics
1787,398,Roadmapping
1788,399,Swift
1789,399,SwiftUI
1790,399,Agile
1791,399,UIKit
1792,399,Git
1793,399,REST APIs
1794,400,Statistics
1795,400,SQL
1796,400,Python
1797,400,Excel
1798,400,Power BI
1799,400,Tableau
1800,401,Qlik
1801,401,Python
1802,401,Tableau
1803,401,SQL
1804,402,Kubernetes
1805,402,Docker
1806,402,Linux
1807,402,Python
1808,403,Redis
1809,403,AWS
1810,403,Kafka
1811,403,Python
1812,403,Java
1813,404,SQL
1814,404,R
1815,404,Power BI
1816,404,Excel
1817,405,Docker
1818,405,Networking
1819,405,Kubernetes
1820,405,Terraform
1821,405,Azure
1822,405,AWS
1823,406,Kubernetes
1824,406,Docker
1825,406,GCP
1826,406,Azure
1827,406,AWS
1828,407,Power BI
1829,407,Python
1830,407,SQL
1831,407,Tableau
1832,407,Qlik
1833,407,Excel
1834,408,Penetration Testing
1835,408,Python
1836,408,AWS
1837,408,Linux
1838,409,Power BI
1839,409,Excel
1840,409,SQL
1841,409,Qlik
1842,409,Tableau
1843,409,Python
1844,410,Go
1845,410,AWS
1846,410,Docker
1847,411,Scikit-learn
1848,411,AWS
1849,411,Docker
1850,411,PyTorch
1851,412,Python
1852,412,AWS
1853,412,Network Security
1854,413,dbt
1855,413,AWS
1856,413,Kafka
1857,413,Snowflake
1858,413,SQL
1859,413,Python
1860,414,Swift
1861,414,Git
1862,414,Xcode
1863,414,REST APIs
1864,415,Network Security
1865,415,Linux
1866,415,Penetration Testing
1867,416,Linux
1868,416,Python
1869,416,Network Security
1870,417,Python
1871,417,AWS
1872,417,Java
1873,417,Redis
1874,417,Kafka
1875,417,PostgreSQL
1876,418,Swift
1877,418,REST APIs
1878,418,Xcode
1879,418,Git
1880,419,Git
1881,419,Python
1882,419,Kubernetes
1883,419,SQL
1884,419,AWS
1885,419,Docker
1886,420,Kubernetes
1887,420,Docker
1888,420,Python
1889,421,Kubernetes
1890,421,Docker
1891,421,Linux
1892,421,CI/CD
1893,422,Python
1894,422,Statistics
1895,422,Power BI
1896,422,Excel
1897,422,SQL
1898,422,Tableau
1899,423,SQL
1900,423,Power BI
1901,423,Tableau
1902,423,Python
1903,424,Kubernetes
1904,424,Git
1905,424,Java
1906,424,SQL
1907,424,Python
1908,424,React
1909,425,Xcode
1910,425,REST APIs
1911,425,UIKit
1912,425,Swift
1913,426,dbt
1914,426,SQL
1915,426,Python
1916,426,AWS
1917,427,JavaScript
1918,427,CSS
1919,427,Vue.js
1920,427,TypeScript
1921,427,Git
1922,428,Linux
1923,428,AWS
1924,428,Network Security
1925,429,SQL
1926,429,Docker
1927,429,Java
1928,429,Python
1929,430,AWS
1930,430,Spark
1931,430,Snowflake
1932,430,Airflow
1933,431,Networking
1934,431,Kubernetes
1935,431,AWS
1936,432,AWS
1937,432,Java
1938,432,React
1939,432,SQL
1940,433,Python
1941,433,Redis
1942,433,Kafka
1943,433,Java
1944,433,PostgreSQL
1945,433,AWS
1946,434,AWS
1947,434,Network Security
1948,434,Penetration Testing
1949,434,Linux
1950,435,CSS
1951,435,React
1952,435,Vue.js
1953,435,Git
1954,435,JavaScript
1955,436,Python
1956,436,AWS
1957,436,SIEM
1958,436,Linux
1959,437,Python
1960,437,TensorFlow
1961,437,SQL
1962,437,Scikit-learn
1963,438,Java
1964,438,Go
1965,438,Docker
1966,438,Kafka
1967,438,PostgreSQL
1968,438,Python
1969,439,Excel
1970,439,Power BI
1971,439,SQL
1972,439,Tableau
1973,439,Qlik
1974,439,DAX
1975,440,Xcode
1976,440,Git
1977,440,Swift
1978,440,Agile
1979,440,REST APIs
1980,440,UIKit
1981,441,Scikit-learn
1982,441,PyTorch
1983,441,Docker
1984,441,Python
1985,442,Excel
1986,442,Python
1987,442,SQL
1988,442,Power BI
1989,442,DAX
1990,443,JavaScript
1991,443,TypeScript
1992,443,GraphQL
1993,443,CSS
1994,443,Vue.js
1995,444,DAX
1996,444,Python
1997,444,Qlik
1998,444,Tableau
1999,444,SQL
2000,445,Python
2001,445,Excel
2002,445,Qlik
2003,445,Power BI
2004,445,SQL
2005,445,Tableau
2006,446,UIKit
2007,446,Agile
2008,446,Xcode
2009,446,SwiftUI
2010,446,Swift
2011,447,Terraform
2012,447,AWS
2013,447,Azure
2014,447,GCP
2015,447,Docker
2016,448,JavaScript
2017,448,GraphQL
2018,448,Git
2019,448,CSS
2020,448,Vue.js
2021,448,React
2022,449,Azure
2023,449,AWS
2024,449,Terraform
2025,450,Swift
2026,450,Xcode
2027,450,REST APIs
2028,450,UIKit
2029,451,Terraform
2030,451,Azure
2031,451,Networking
2032,452,Git
2033,452,Swift
2034,452,Agile
2035,453,Python
2036,453,Tableau
2037,453,Excel
2038,454,Java
2039,454,React
2040,454,SQL
2041,454,Python
2042,454,AWS
2043,454,Kubernetes
2044,455,Penetration Testing
2045,455,Python
2046,455,Network Security
2047,456,Kubernetes
2048,456,Docker
2049,456,Python
2050,457,SQL
2051,457,Excel
2052,457,Python
2053,457,Power BI
2054,458,Agile
2055,458,Jira
2056,458,Analytics
2057,459,Terraform
2058,459,GCP
2059,459,Azure
2060,459,Networking
2061,459,AWS
2062,460,Tableau
2063,460,SQL
2064,460,Power BI
2065,461,CSS
2066,461,Vue.js
2067,461,TypeScript
2068,462,Docker
2069,462,Scikit-learn
2070,462,PyTorch
2071,462,SQL
2072,462,TensorFlow
2073,463,Linux
2074,463,AWS
2075,463,Penetration Testing
2076,463,Python
2077,463,SIEM
2078,463,Network Security
2079,464,AWS
2080,464,Java
2081,464,React
2082,465,Git
2083,465,Xcode
2084,465,SwiftUI
2085,465,REST APIs
2086,466,Kafka
2087,466,Airflow
2088,466,Snowflake
2089,466,SQL
2090,466,Python
2091,467,Git
2092,467,Swift
2093,467,Agile
2094,467,SwiftUI
2095,467,REST APIs
2096,468,Python
2097,468,SIEM
2098,468,Linux
2099,468,Network Security
2100,468,AWS
2101,468,Penetration Testing
2102,469,Python
2103,469,PyTorch
2104,469,AWS
2105,469,Scikit-learn
2106,469,SQL
2107,469,Docker
2108,470,Snowflake
2109,470,dbt
2110,470,Airflow
2111,471,Swift
2112,471,UIKit
2113,471,Agile
2114,471,Git
2115,471,REST APIs
2116,471,SwiftUI
2117,472,Java
2118,472,Redis
2119,472,AWS
2120,472,Docker
2121,473,Python
2122,473,Go
2123,473,Java
2124,473,Kafka
2125,473,Redis
2126,474,Python
2127,474,Spark
2128,474,dbt
2129,474,AWS
2130,475,Networking
2131,475,Docker
2132,475,GCP
2133,476,Terraform
2134,476,CI/CD
2135,476,Linux
2136,476,Python
2137,476,AWS
2138,476,Docker
2139,477,Kubernetes
2140,477,Terraform
2141,477,CI/CD
2142,478,Java
2143,478,Kubernetes
2144,478,Docker
2145,478,AWS
2146,478,Git
2147,478,Python
2148,479,Vue.js
2149,479,JavaScript
2150,479,TypeScript
2151,479,CSS
2152,479,GraphQL
2153,479,React
2154,480,React
2155,480,Docker
2156,480,SQL
2157,481,TensorFlow
2158,481,Scikit-learn
2159,481,AWS
2160,481,PyTorch
2161,481,Docker
2162,482,Kubernetes
2163,482,Linux
2164,482,CI/CD
2165,482,AWS
2166,483,Linux
2167,483,Penetration Testing
2168,483,Python
2169,484,Tableau
2170,484,Excel
2171,484,SQL
2172,485,Scikit-learn
2173,485,AWS
2174,485,TensorFlow
2175,485,Python
2176,485,SQL
2177,485,Docker
2178,486,CI/CD
2179,486,Terraform
2180,486,Python
2181,487,Agile
2182,487,Roadmapping
2183,487,Product Strategy
2184,487,Analytics
2185,488,Python
2186,488,AWS
2187,488,Kafka
2188,488,Spark
2189,489,Linux
2190,489,Python
2191,489,Network Security
2192,490,Kubernetes
2193,490,Networking
2194,490,Docker
2195,490,Terraform
2196,490,AWS
2197,491,Power BI
2198,491,DAX
2199,491,Python
2200,492,Python
2201,492,Kafka
2202,492,Snowflake
2203,492,dbt
2204,492,Airflow
2205,493,PyTorch
2206,493,Docker
2207,493,TensorFlow
2208,493,AWS
2209,493,Python
2210,494,Excel
2211,494,Qlik
2212,494,Tableau
2213,494,SQL
2214,494,Python
2215,494,DAX
2216,495,SQL
2217,495,Python
2218,495,Docker
2219,495,TensorFlow
2220,495,AWS
2221,496,Jira
2222,496,Analytics
2223,496,Agile
2224,497,Terraform
2225,497,GCP
2226,497,Networking
2227,497,AWS
2228,497,Docker
2229,497,Kubernetes
2230,498,CSS
2231,498,JavaScript
2232,498,React
2233,498,Vue.js
2234,498,Git
2235,498,GraphQL
2236,499,Tableau
2237,499,Excel
2238,499,R
2239,499,Power BI
2240,500,Docker
2241,500,Kubernetes
2242,500,Terraform
2243,500,Azure
2244,501,SIEM
2245,501,Penetration Testing
2246,501,Linux
2247,501,AWS
2248,501,Python
2249,501,Network Security
2250,502,Linux
2251,502,AWS
2252,502,Network Security
2253,503,AWS
2254,503,Python
2255,503,Penetration Testing
2256,504,GCP
2257,504,Terraform
2258,504,AWS
2259,505,Git
2260,505,REST APIs
2261,505,SwiftUI
2262,505,Agile
2263,505,Xcode
2264,505,UIKit
2265,506,AWS
2266,506,Penetration Testing
2267,506,SIEM
2268,506,Python
2269,507,Git
2270,507,REST APIs
2271,507,Xcode
2272,507,SwiftUI
2273,507,Agile
2274,507,Swift
2275,508,Roadmapping
2276,508,Jira
2277,508,Product Strategy
2278,508,SQL
2279,508,Agile
2280,508,Analytics
2281,509,Python
2282,509,PyTorch
2283,509,SQL
2284,509,AWS
2285,509,Scikit-learn
2286,509,Docker
2287,510,AWS
2288,510,Azure
2289,510,Docker
2290,510,GCP
2291,510,Networking
2292,510,Kubernetes
2293,511,Azure
2294,511,GCP
2295,511,Docker
2296,511,Networking
2297,512,SQL
2298,512,React
2299,512,Kubernetes
2300,512,Java
2301,512,Python
2302,512,Git
2303,513,PyTorch
2304,513,Docker
2305,513,SQL
2306,513,TensorFlow
2307,514,SQL
2308,514,TensorFlow
2309,514,PyTorch
2310,515,React
2311,515,Java
2312,515,SQL
2313,515,Docker
2314,515,Python
2315,515,Kubernetes
2316,516,Qlik
2317,516,Power BI
2318,516,Tableau
2319,517,JavaScript
2320,517,TypeScript
2321,517,GraphQL
2322,517,Git
2323,517,Vue.js
2324,518,PostgreSQL
2325,518,AWS
2326,518,Kafka
2327,518,Python
2328,519,TypeScript
2329,519,Vue.js
2330,519,Git
2331,519,JavaScript
2332,520,Azure
2333,520,Networking
2334,520,AWS
2335,520,GCP
2336,520,Kubernetes
2337,521,Kafka
2338,521,Spark
2339,521,AWS
2340,522,Network Security
2341,522,AWS
2342,522,Linux
2343,523,SQL
2344,523,TensorFlow
2345,523,PyTorch
2346,523,Python
2347,523,Docker
2348,524,Terraform
2349,524,GCP
2350,524,AWS
2351,525,Docker
2352,525,Go
2353,525,Python
2354,525,Kafka
2355,526,Redis
2356,526,Kafka
2357,526,Python
2358,526,PostgreSQL
2359,526,Docker
2360,526,Go
2361,527,Go
2362,527,AWS
2363,527,Kafka
2364,528,Git
2365,528,Agile
2366,528,Swift
2367,529,Xcode
2368,529,Git
2369,529,SwiftUI
2370,529,Swift
2371,529,REST APIs
2372,529,Agile
2373,530,UIKit
2374,530,Xcode
2375,530,Git
2376,530,Swift
2377,530,REST APIs
2378,530,SwiftUI
2379,531,DAX
2380,531,Tableau
2381,531,Python
2382,531,Excel
2383,532,PostgreSQL
2384,532,AWS
2385,532,Docker
2386,532,Kafka
2387,532,Redis
2388,532,Java
2389,533,Analytics
2390,533,Jira
2391,533,Agile
2392,533,SQL
2393,533,Roadmapping
2394,533,Product Strategy
2395,534,Roadmapping
2396,534,Agile
2397,534,Analytics
2398,534,Product Strategy
2399,534,Jira
2400,535,Python
2401,535,Redis
2402,535,AWS
2403,535,PostgreSQL
2404,536,Azure
2405,536,Kubernetes
2406,536,Terraform
2407,536,AWS
2408,536,Networking
2409,537,AWS
2410,537,Terraform
2411,537,Networking
2412,538,Tableau
2413,538,Python
2414,538,Power BI
2415,538,SQL
2416,538,Excel
2417,538,DAX
2418,539,SQL
2419,539,PyTorch
2420,539,TensorFlow
2421,539,Scikit-learn
2422,540,Agile
2423,540,Analytics
2424,540,Jira
2425,540,SQL
2426,541,Tableau
2427,541,SQL
2428,541,Excel
2429,541,R
2430,541,Statistics
2431,542,Python
2432,542,dbt
2433,542,AWS
2434,543,R
2435,543,Python
2436,543,Power BI
2437,543,Tableau
2438,543,SQL
2439,544,Power BI
2440,544,Excel
2441,544,Statistics
2442,545,Kafka
2443,545,Airflow
2444,545,Snowflake
2445,545,AWS
2446,545,Python
2447,546,Python
2448,546,DAX
2449,546,Excel
2450,546,SQL
2451,546,Power BI
2452,547,AWS
2453,547,Terraform
2454,547,Python
2455,547,Linux
2456,547,Kubernetes
2457,548,Analytics
2458,548,Agile
2459,548,Product Strategy
2460,548,SQL
2461,548,Jira
2462,549,Docker
2463,549,Kubernetes
2464,549,SQL
2465,549,AWS
2466,550,Terraform
2467,550,Azure
2468,550,Kubernetes
2469,551,React
2470,551,Vue.js
2471,551,Git
2472,551,TypeScript
2473,551,GraphQL
2474,552,Agile
2475,552,Xcode
2476,552,UIKit
2477,552,Git
2478,553,Python
2479,553,SQL
2480,553,PyTorch
2481,554,Network Security
2482,554,Python
2483,554,Linux
2484,554,AWS
2485,554,SIEM
2486,555,GraphQL
2487,555,TypeScript
2488,555,JavaScript
2489,555,Git
2490,556,Jira
2491,556,SQL
2492,556,Product Strategy
2493,556,Analytics
2494,557,SIEM
2495,557,Penetration Testing
2496,557,AWS
2497,557,Network Security
2498,557,Python
2499,557,Linux
2500,558,Kafka
2501,558,Python
2502,558,Snowflake
2503,559,Python
2504,559,Power BI
2505,559,SQL
2506,560,AWS
2507,560,Kafka
2508,560,dbt
2509,561,Analytics
2510,561,Roadmapping
2511,561,Product Strategy
2512,561,Agile
2513,561,Jira
2514,562,Java
2515,562,Docker
2516,562,SQL
2517,563,DAX
2518,563,Tableau
2519,563,Python
2520,563,SQL
2521,563,Power BI
2522,563,Excel
2523,564,AWS
2524,564,PostgreSQL
2525,564,Python
2526,564,Go
2527,565,Network Security
2528,565,Penetration Testing
2529,565,AWS
2530,565,Python
2531,565,SIEM
2532,565,Linux
2533,566,Linux
2534,566,Docker
2535,566,Kubernetes
2536,566,Python
2537,567,Analytics
2538,567,Jira
2539,567,SQL
2540,567,Roadmapping
2541,568,AWS
2542,568,Network Security
2543,568,Penetration Testing
2544,568,Linux
2545,568,SIEM
2546,568,Python
2547,569,Qlik
2548,569,Excel
2549,569,SQL
2550,569,Tableau
2551,569,Python
2552,569,Power BI
2553,570,Go
2554,570,Python
2555,570,AWS
2556,570,Docker
2557,570,Java
2558,571,React
2559,571,GraphQL
2560,571,Git
2561,571,JavaScript
2562,571,Vue.js
2563,572,UIKit
2564,572,Agile
2565,572,REST APIs
2566,572,Git
2567,572,Xcode
2568,572,SwiftUI
2569,573,AWS
2570,573,TensorFlow
2571,573,Scikit-learn
2572,573,Python
2573,573,SQL
2574,574,Kubernetes
2575,574,Python
2576,574,Terraform
2577,574,AWS
2578,575,Java
2579,575,PostgreSQL
2580,575,Redis
2581,575,AWS
2582,575,Kafka
2583,575,Python
2584,576,Tableau
2585,576,Python
2586,576,SQL
2587,576,DAX
2588,576,Power BI
2589,577,TypeScript
2590,577,CSS
2591,577,Git
2592,578,Git
2593,578,Kubernetes
2594,578,Python
2595,578,Docker
2596,578,React
2597,578,SQL
2598,579,AWS
2599,579,Docker
2600,579,Python
2601,580,CSS
2602,580,Vue.js
2603,580,TypeScript
2604,581,dbt
2605,581,Spark
2606,581,AWS
2607,582,Docker
2608,582,Terraform
2609,582,CI/CD
2610,582,Kubernetes
2611,583,Linux
2612,583,CI/CD
2613,583,Python
2614,583,Kubernetes
2615,583,Terraform
2616,584,AWS
2617,584,Kubernetes
2618,584,Java
2619,584,Git
2620,585,Python
2621,585,Redis
2622,585,AWS
2623,586,Docker
2624,586,AWS
2625,586,Terraform
2626,587,Kafka
2627,587,Docker
2628,587,Go
2629,587,Redis
2630,587,Python
2631,587,Java
2632,588,Kubernetes
2633,588,AWS
2634,588,Linux
2635,588,CI/CD
2636,588,Terraform
2637,589,React
2638,589,GraphQL
2639,589,Vue.js
2640,589,JavaScript
2641,589,Git
2642,590,Agile
2643,590,Git
2644,590,UIKit
2645,590,Swift
2646,591,CSS
2647,591,GraphQL
2648,591,TypeScript
2649,591,Vue.js
2650,591,React
2651,591,JavaScript
2652,592,SIEM
2653,592,AWS
2654,592,Network Security
2655,593,Git
2656,593,SQL
2657,593,Docker
2658,594,Networking
2659,594,Docker
2660,594,Terraform
2661,594,Kubernetes
2662,594,GCP
2663,595,Roadmapping
2664,595,Analytics
2665,595,Agile
2666,595,SQL
2667,596,Xcode
2668,596,Git
2669,596,SwiftUI
2670,596,Agile
2671,596,Swift
2672,597,Python
2673,597,Terraform
2674,597,Kubernetes
2675,597,AWS
2676,597,CI/CD
2677,598,Python
2678,598,Scikit-learn
2679,598,Docker
2680,598,SQL
2681,599,SQL
2682,599,Jira
2683,599,Roadmapping
2684,599,Agile
2685,599,Analytics
2686,600,TypeScript
2687,600,CSS
2688,600,GraphQL
2689,600,Git
2690,600,React
2691,600,JavaScript
2692,601,JavaScript
2693,601,Git
2694,601,CSS
2695,601,Vue.js
2696,602,Kafka
2697,602,Snowflake
2698,602,SQL
2699,603,SwiftUI
2700,603,Git
2701,603,REST APIs
2702,603,Swift
2703,604,Azure
2704,604,Networking
2705,604,AWS
2706,604,Docker
2707,605,SQL
2708,605,Python
2709,605,Statistics
2710,606,Python
2711,606,SIEM
2712,606,Linux
2713,606,AWS
2714,607,Terraform
2715,607,Python
2716,607,Linux
2717,607,Docker
2718,607,CI/CD
2719,607,AWS
2720,608,Git
2721,608,Vue.js
2722,608,JavaScript
2723,608,CSS
2724,608,React
2725,608,GraphQL
2726,609,Network Security
2727,609,AWS
2728,609,Penetration Testing
2729,609,Python
2730,609,SIEM
2731,610,Airflow
2732,610,dbt
2733,610,Spark
2734,611,SIEM
2735,611,Network Security
2736,611,Python
2737,611,AWS
2738,611,Penetration Testing
2739,612,GCP
2740,612,Terraform
2741,612,Docker
2742,612,Azure
2743,612,AWS
2744,612,Kubernetes
2745,613,Kafka
2746,613,Snowflake
2747,613,dbt
2748,613,Spark
2749,613,Python
2750,614,Python
2751,614,Java
2752,614,AWS
2753,615,React
2754,615,Kubernetes
2755,615,Docker
2756,616,Agile
2757,616,Jira
2758,616,Analytics
2759,616,SQL
2760,617,Xcode
2761,617,Swift
2762,617,UIKit
2763,617,REST APIs
2764,617,Git
2765,617,Agile
2766,618,DAX
2767,618,Tableau
2768,618,Python
2769,618,Qlik
2770,618,SQL
2771,618,Power BI
2772,619,Python
2773,619,AWS
2774,619,Airflow
2775,620,GCP
2776,620,AWS
2777,620,Kubernetes
2778,620,Azure
2779,620,Terraform
2780,621,Kafka
2781,621,Docker
2782,621,Go
2783,622,Redis
2784,622,Docker
2785,622,Kafka
2786,623,React
2787,623,Python
2788,623,SQL
2789,623,AWS
2790,623,Kubernetes
2791,624,Python
2792,624,CI/CD
2793,624,Kubernetes
2794,624,Terraform
2795,624,Linux
2796,625,dbt
2797,625,Snowflake
2798,625,SQL
2799,625,Airflow
2800,626,Go
2801,626,PostgreSQL
2802,626,Docker
2803,626,Redis
2804,626,Python
2805,626,Kafka
2806,627,Kubernetes
2807,627,SQL
2808,627,React
2809,627,AWS
2810,628,Product Strategy
2811,628,Analytics
2812,628,Roadmapping
2813,629,AWS
2814,629,Python
2815,629,SIEM
2816,630,SQL
2817,630,Jira
2818,630,Product Strategy
2819,630,Agile
2820,630,Roadmapping
2821,630,Analytics
2822,631,Roadmapping
2823,631,Analytics
2824,631,SQL
2825,632,Agile
2826,632,Roadmapping
2827,632,SQL
2828,632,Product Strategy
2829,633,Vue.js
2830,633,Git
2831,633,CSS
2832,633,TypeScript
2833,633,GraphQL
2834,634,UIKit
2835,634,Swift
2836,634,Git
2837,635,AWS
2838,635,SQL
2839,635,Python
2840,636,UIKit
2841,636,Agile
2842,636,Git
2843,636,REST APIs
2844,636,Swift
2845,636,SwiftUI
2846,637,Terraform
2847,637,AWS
2848,637,Docker
2849,637,Kubernetes
2850,637,Python
2851,637,Linux
2852,638,Git
2853,638,SwiftUI
2854,638,Swift
2855,638,Agile
2856,638,UIKit
2857,638,Xcode
2858,639,SQL
2859,639,dbt
2860,639,AWS
2861,639,Kafka
2862,639,Airflow
2863,640,Kubernetes
2864,640,Git
2865,640,Java
2866,640,AWS
2867,641,CI/CD
2868,641,Terraform
2869,641,AWS
2870,641,Docker
2871,642,Python
2872,642,Redis
2873,642,AWS
2874,642,Go
2875,642,Docker
2876,642,Java
2877,643,Agile
2878,643,Analytics
2879,643,Jira
2880,643,Product Strategy
2881,644,Excel
2882,644,DAX
2883,644,Power BI
2884,644,Python
2885,644,SQL
2886,645,JavaScript
2887,645,CSS
2888,645,TypeScript
2889,645,Git
2890,646,Kafka
2891,646,Redis
2892,646,Python
2893,646,Docker
2894,646,AWS
2895,647,Power BI
2896,647,Tableau
2897,647,DAX
2898,648,SIEM
2899,648,AWS
2900,648,Penetration Testing
2901,648,Network Security
2902,649,Kafka
2903,649,Java
2904,649,Redis
2905,650,Jira
2906,650,Product Strategy
2907,650,SQL
2908,650,Roadmapping
2909,651,CSS
2910,651,GraphQL
2911,651,React
2912,651,Git
2913,652,Python
2914,652,React
2915,652,Docker
2916,653,Azure
2917,653,Kubernetes
2918,653,GCP
2919,653,Terraform
2920,654,Agile
2921,654,SQL
2922,654,Product Strategy
2923,654,Roadmapping
2924,655,Docker
2925,655,PyTorch
2926,655,Python
2927,655,SQL
2928,655,Scikit-learn
2929,655,AWS
2930,656,Python
2931,656,Kafka
2932,656,Redis
2933,656,Docker
2934,656,Go
2935,657,CSS
2936,657,TypeScript
2937,657,Vue.js
2938,658,SQL
2939,658,Spark
2940,658,Snowflake
2941,659,SQL
2942,659,Statistics
2943,659,R
2944,659,Power BI
2945,659,Tableau
2946,659,Python
2947,660,R
2948,660,Tableau
2949,660,Python
2950,661,JavaScript
2951,661,GraphQL
2952,661,Vue.js
2953,661,Git
2954,662,Tableau
2955,662,Power BI
2956,662,SQL
2957,662,R
2958,662,Python
2959,662,Statistics
2960,663,Linux
2961,663,SIEM
2962,663,AWS
2963,664,REST APIs
2964,664,UIKit
2965,664,SwiftUI
2966,664,Git
2967,664,Agile
2968,665,Kafka
2969,665,dbt
2970,665,Snowflake
2971,665,AWS
2972,665,SQL
2973,665,Airflow
2974,666,Kubernetes
2975,666,CI/CD
2976,666,AWS
2977,666,Linux
2978,666,Python
2979,667,Penetration Testing
2980,667,Python
2981,667,Network Security
2982,668,PostgreSQL
2983,668,Redis
2984,668,Go
2985,668,Docker
2986,668,Python
2987,668,Kafka
2988,669,JavaScript
2989,669,React
2990,669,Git
2991,670,Kubernetes
2992,670,AWS
2993,670,CI/CD
2994,671,Azure
2995,671,Kubernetes
2996,671,Networking
2997,671,AWS
2998,671,Docker
2999,671,GCP
3000,672,GraphQL
3001,672,Git
3002,672,React
3003,672,Vue.js
3004,673,Airflow
3005,673,Spark
3006,673,SQL
3007,673,Snowflake
3008,673,Python
3009,674,Docker
3010,674,Kafka
3011,674,PostgreSQL
3012,674,Python
3013,674,AWS
3014,674,Java
3015,675,PostgreSQL
3016,675,AWS
3017,675,Go
3018,675,Redis
3019,676,Linux
3020,676,AWS
3021,676,Network Security
3022,676,Penetration Testing
3023,677,DAX
3024,677,Tableau
3025,677,Excel
3026,677,Python
3027,678,Linux
3028,678,Python
3029,678,AWS
3030,678,Network Security
3031,679,Xcode
3032,679,Agile
3033,679,UIKit
3034,680,SQL
3035,680,PyTorch
3036,680,Scikit-learn
3037,681,Jira
3038,681,Agile
3039,681,Roadmapping
3040,681,SQL
3041,681,Analytics
3042,682,Git
3043,682,AWS
3044,682,Python
3045,682,SQL
